Jurisdiction,State,Year,ElectionDate,Office,Winner,IncumbentStatusofWinner,total_cands_with_writein,Numberofrounds,Totalballotscast,Firstroundactivevotes,Finalroundactivevotes,Firstroundvoteforwinner,Firstroundpercentforwinner,Firstroundplaceforwinner,Finalroundvotesforwinner,Finalroundpercentforwinner,Winnersconsensusvalue,WinnersFinalRoundVotesasPe,Fullyrankedballots,Ballotswith2Rankings,BallotsRankingtheWinner,FirstRoundUndervote,FirstRoundOvervotes,pctfirstroundover,TotalBallotswithOvervotes,InactivebyOvervote,InactivebySkippedRankings,InactivebyAbstention,Inactivebyrankinglimit,TotalInactive,Includesduplicaterankings,Includesskippedrankings,TurnoutPercentpercentofregi,RegisteredVotersinJurisdictio,Condorcetwinner,ComeFromBehindWinner,NumberofRankingsPermitted,BallotStyle,BallotMarkingStyle,VotingEquipmentUsed,Linktofullresults,CVRAvailable,Notes,RaceID,AU,female_cands,male_cands,nonbin_cands,gender_miss_cands,black_cands,hisp_cands,mena_cands,aapi_cands,white_cands,other_cands,minority_cands,num_cands_no_writein,female_cands5,male_cands5,nonbin_cands5,gender_miss_cands5,black_cands5,hisp_cands5,mena_cands5,aapi_cands5,white_cands5,other_cands5,minority_cands5,total_cands5,open_seat,allcands_male,allcands_female,cands_mixed_gender,allcands_male5,allcands_female5,cands_mixed_gender5,special_election,month,gen_election,prim_election,level,record available
Minneapolis,MN,2009,11/6/2009,City Council Ward 11,John Quincy,OpenSeat,3,1,4235,4010,4010,2551,0.6361596,1,2551,0.6361596,.8122195000000001,0.6361596,510,2143,3257,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,1.0,0.2120362489360637,19973,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward11CityCouncil_tab1,,0,3,0,1,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,2,0,0,2,1,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 9,Gary Schiff,Incumbent,4,1,3035,2995,2995,1818,0.6070117,1,1818,0.6070117,.8086811,0.6070117,958,1913,2422,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1.0,0.2145027917167291,14149,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward9CityCouncil_tab1,,0,4,0,1,0,0,1,0,2,0,1,3,0,3,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 4,"Barbara A. ""Barb"" Johnson",Incumbent,4,3,3322,3299,3106,1546,0.4686269,1,1618,0.5209272,.667475,0.4904517,1250,1883,2202,23.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,193,2.0,0.0,0.2144470983151507,15491,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward4CityCouncil_tab1,,1,3,0,1,2,0,0,0,2,0,2,4,1,3,0,0,2,0,0,0,2,0,2,4,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,Park and Recreation Board District 1,Liz Wielinski,OpenSeat,3,1,6907,5842,5842,4335,0.7420404,1,4335,0.7420404,.8464567,0.7420404,1356,1990,4945,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,0.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_PRBoardDistrict1_tab1,,1,2,0,1,0,0,0,0,2,0,0,2,1,2,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 7,Lisa Goodman,Incumbent,3,1,4532,4392,4392,2997,0.682377,1,2997,0.682377,.7704918000000001,0.682377,753,1519,3384,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,0.0,0.1917170777105631,23639,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward7CityCouncil_tab1,,1,2,0,1,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,Park and Recreation Board District 3,Scott Vreeland,Incumbent,2,1,6160,4736,4736,3430,0.7242399,1,3430,0.7242399,.8291807,0.7242399,1215,1280,3927,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,0.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_PRBoardDistrict3_tab1,,0,2,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 3,Diane Hofstede,Incumbent,4,1,2257,2222,2222,1465,0.6593159000000001,1,1465,0.6593159000000001,.7952294999999999,0.6593159000000001,641,1160,1767,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,0.1413363391571169,15969,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward3CityCouncil_tab1,,1,3,0,1,0,0,0,1,3,0,1,4,1,2,0,1,0,0,0,1,2,0,1,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 2,CaMGordon,Incumbent,2,1,2842,2689,2689,2260,0.8404611,1,2260,0.8404611,.8858311999999999,0.8404611,437,475,2382,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0.1420644838790302,20005,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward2CityCouncil_tab1,,0,2,0,1,1,0,0,0,1,0,1,2,0,2,0,0,1,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 12,Sandy Colvin Roy,Incumbent,4,1,4818,4718,4718,3035,0.6432810999999999,1,3035,0.6432810999999999,.7774481,0.6432810999999999,1224,2357,3668,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,0.0,0.231868713605082,20779,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward12CityCouncil_tab1,,1,3,0,1,0,0,0,0,4,0,0,4,1,2,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 1,Kevin Reich,OpenSeat,5,1,4016,3969,3969,1997,0.5031494,1,1997,0.5031494,.7029478,0.5031494,1455,2500,2790,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.2269311182686331,17697,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward1CityCouncil_tab1,,1,4,0,1,0,0,0,0,5,0,0,5,1,3,0,0,0,0,0,0,4,0,0,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,Park and Recreation Board District 5,Carol Kummer,Incumbent,5,5,9382,7848,6891,2964,0.3776758,1,3620,0.5253229,.6156983,0.461264,2513,4383,4832,1534.0,0.0,0.0,0.0,0.0,0.0,893.0,64.0,957,16.0,0.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_PRBoardDistrict5_tab1,,1,4,0,1,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,Park and Recreation Board District 6,Brad Bourn,OpenSeat,4,4,10186,8354,7806,4023,0.4815657,1,4300,0.5508583,.6371798,0.5147235,2124,4131,5323,1832.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,548,18.0,0.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_PRBoardDistrict6_tab1,,2,2,0,1,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,0,0,3,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,Mayor,R.T. Rybak,Incumbent,11,1,45968,45157,45157,33234,0.7359656,1,33234,0.7359656,.8187435000000001,0.7359656,14152,20921,36972,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,72.0,0.0,0.1964209410839728,234028,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Mayor_tab1,,0,11,0,1,2,0,0,0,8,0,2,10,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 13,Betsy Hodges,Incumbent,3,1,6059,5981,5981,4141,0.6923591,1,4141,0.6923591,.7896673,0.6923591,1001,2554,4723,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,0.0,0.2654312875104044,22827,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward13CityCouncil_tab1,,1,2,0,1,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 5,Don Samuels,Incumbent,5,5,2200,2170,2024,1020,0.4700461,1,1131,0.5587945,.6387097000000001,0.5211982,981,1342,1386,30.0,0.0,0.0,0.0,0.0,0.0,129.0,17.0,146,6.0,0.0,0.1705426356589147,12900,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward5CityCouncil_tab1,,2,3,0,1,4,0,0,0,1,0,4,5,2,1,0,0,3,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,Park and Recreation Board District 4,Anita Tabb,OpenSeat,1,1,7389,5143,5143,5012,0.9745285,1,5012,0.9745285,.9782228000000001,0.9745285,5031,76,5031,2246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0,0.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_PRBoardDistrict4_tab1,,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 8,Elizabeth Glidden,Incumbent,5,1,3239,3096,3096,2291,0.7399871,1,2291,0.7399871,.880814,0.7399871,938,1834,2727,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.1951087283898561,16601,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward8CityCouncil_tab1,,2,3,0,1,1,0,0,0,4,0,1,5,2,1,0,0,1,0,0,0,2,0,1,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,Park and Recreation Board District 2,Jon Olson,Incumbent,2,1,5944,5100,5100,2874,0.5635294,1,2874,0.5635294,.727451,0.5635294,1767,1802,3710,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_PRBoardDistrict2_tab1,,0,2,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 6,Robert Lilligren,Incumbent,6,1,1982,1930,1930,1020,0.5284974,1,1020,0.5284974,.6803109000000001,0.5284974,930,1259,1313,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.1352439440464006,14655,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward6CityCouncil_tab1,,2,4,0,1,0,0,1,0,4,1,2,6,2,3,0,0,0,0,1,0,3,1,2,5,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2009,11/6/2009,City Council Ward 10,Meg Tuthill,OpenSeat,4,1,3431,3329,3329,2405,0.7224392000000001,1,2405,0.7224392000000001,.8534094000000001,0.7224392000000001,975,1847,2841,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.1773768288269658,19343,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11062009_Ward10CityCouncil_tab1,,2,2,0,1,0,0,0,0,4,0,0,4,2,2,0,0,0,0,0,0,4,0,0,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2013,11/5/2013,City Council Ward 9,Alondra Cano,OpenSeat,6,6,4310,4179,3745,1698,0.4063173,1,1987,0.5305740999999999,.7329505000000001,0.4754726,2343,3259,3063,130.0,1.0,0.0002320185614849,5.0,0.0,0.0,281.0,153.0,434,198.0,13.0,0.3404961289303207,12658,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11052013_Ward9CityCouncil_tab1,,1,5,0,1,0,1,1,0,4,0,2,6,1,3,0,0,0,1,1,0,2,0,2,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2013,11/5/2013,City Council Ward 13,Linea Palmisano,OpenSeat,5,5,10742,10459,9764,4452,0.4256621,1,5059,0.5181278,.7785639000000001,0.4836983,6464,8627,8143,282.0,2.0,0.0001861850679575,13.0,0.0,0.0,583.0,112.0,695,150.0,17.0,0.4619817650094615,23252,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11052013_Ward13CityCouncil_tab1,,2,3,0,1,0,0,0,0,5,0,0,5,2,2,0,0,0,0,0,0,4,0,0,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2013,11/5/2013,Mayor,Betsy Hodges,OpenSeat,35,35,80101,79415,63842,28962,0.3646918,1,38870,0.6088468,.6248568,0.4894541000000001,58944,68371,49623,639.0,104.0,0.0012983608194654,189.0,0.0,0.0,5424.0,10149.0,15573,1742.0,292.0,0.3337750276058921,239985,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11052013_Mayor_tab1,,6,29,0,1,6,0,1,0,26,0,7,33,1,3,0,0,1,0,0,0,3,0,1,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2013,11/5/2013,Park and Recreation Board District 2,Jon Olson,Incumbent,2,1,8458,6054,6054,4070,0.6722828,1,4070,0.6722828,.8463826000000001,0.6722828,2702,2756,5124,2404.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,499.0,42.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11052013_PRBoardDistrict2_tab1,,0,2,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2013,11/5/2013,City Council Ward 5,Blong Yang,OpenSeat,4,4,3622,3499,3236,1475,0.421549,1,1842,0.5692213,.7819377000000001,0.5264361000000001,1914,2429,2736,123.0,2.0,0.0005521811154059,5.0,0.0,0.0,263.0,0.0,263,255.0,27.0,0.2353782167923057,15388,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11052013_Ward5CityCouncil_tab1,,0,4,0,1,1,0,0,1,1,1,3,4,0,4,0,0,1,0,0,1,1,1,3,4,1,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2013,11/5/2013,Park and Recreation Board District 6,Brad Bourn,Incumbent,2,1,18523,13739,13739,8903,0.6480092999999999,1,8903,0.6480092999999999,.824223,0.6480092999999999,6305,6397,11324,4782.0,2.0,0.0001079738703234,7.0,0.0,0.0,0.0,0.0,0,473.0,14.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11052013_PRBoardDistrict6_tab1,,0,2,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,Mayor,Jacob Frey,Challenger,18,18,105928,104522,81687,26116,0.2498613,1,46716,0.5718903000000001,.5239949,0.446949,75459,90564,54769,1369.0,101.0,0.0009534778340005,226.0,0.0,0.0,10919.0,11916.0,22835,2668.0,260.0,0.4245407034531405,249512,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Mayor_tab1,,1,16,0,1,2,0,1,0,14,0,3,17,1,4,0,0,1,0,0,0,4,0,1,5,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,Park and Recreation Board District 2,Kale Severson,OpenSeat,2,1,11162,8934,8934,5089,0.5696217,1,5089,0.5696217,.7843071,0.5696217,4558,4653,7007,2227.0,5.0,0.0004479483963447,16.0,0.0,0.0,0.0,0.0,0,843.0,57.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_PRBoardDistrict2_tab1,,0,2,0,1,1,0,0,0,1,0,1,2,0,2,0,0,1,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 13,Linea Palmisano,Incumbent,2,1,11742,11315,11315,9411,0.8317278,1,9411,0.8317278,.8816615,0.8317278,2739,2964,9976,427.0,2.0,0.0001703287344575,19.0,0.0,0.0,0.0,0.0,0,698.0,23.0,0.5006822445846836,23452,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward13CityCouncil_tab1,,1,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 3,Steve Fletcher,OpenSeat,4,4,9877,9592,8705,2709,0.2824229,2,4861,0.5584147,.721643,0.5067765,5198,7613,6922,285.0,2.0,0.0002024906348081,15.0,0.0,0.0,887.0,0.0,887,249.0,20.0,0.4027811760867792,24522,Y,Y,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward3CityCouncil_tab1,,2,2,0,1,1,0,0,0,3,0,1,4,2,2,0,0,1,0,0,0,3,0,1,4,1,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 2,CaMGordon,Incumbent,1,1,7034,6090,6090,5923,0.972578,1,5923,0.972578,.9771757,0.972578,5951,156,5951,943.0,1.0,0.0001421666192778,3.0,0.0,0.0,0.0,0.0,0,1028.0,13.0,0.3973562309343577,17702,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward2CityCouncil_tab1,,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 9,Alondra Cano,Incumbent,4,4,5650,5519,4916,2623,0.4752673,1,2982,0.6065907,.7265809,0.5403152999999999,2680,3951,4010,131.0,3.0,0.0005309734513274,7.0,0.0,0.0,603.0,0.0,603,322.0,20.0,0.2207721162863395,25592,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward9CityCouncil_tab1,,1,3,0,1,0,1,1,0,2,0,2,4,1,2,0,0,0,1,1,0,1,0,2,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,Park and Recreation Board District 6,Brad Bourn,Incumbent,4,4,21598,18488,17256,8084,0.4372566,1,8785,0.5090983,.6266768,0.4751731,5617,10073,11586,3110.0,3.0,0.0001389017501621,9.0,0.0,0.0,1232.0,0.0,1232,388.0,27.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_PRBoardDistrict6_tab1,,1,3,0,1,0,0,0,0,4,0,0,4,1,2,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 12,Andrew Johnson,Incumbent,3,1,10704,10184,10184,8875,0.871465,1,8875,0.871465,.9417713999999999,0.871465,2757,3945,9591,520.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,357.0,9.0,0.4708159225863207,22735,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward12CityCouncil_tab1,,0,3,0,1,1,0,0,0,2,0,1,3,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,Park and Recreation Board District 1,Chris Meyer,OpenSeat,3,3,17785,14303,13041,6358,0.4445221,1,7210,0.5528717000000001,.7457177,0.5040901,6020,8931,10666,3479.0,6.0,0.0003373629463031,20.0,0.0,0.0,1262.0,0.0,1262,381.0,20.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_PRBoardDistrict1_tab1,,0,3,0,1,0,0,1,0,2,0,1,3,0,3,0,0,0,0,1,0,2,0,1,3,1,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 8,Andrea Jenkins,Challenger,4,1,8275,7898,7898,5766,0.7300582,1,5766,0.7300582,.8988351,0.7300582,3418,5686,7099,377.0,1.0,0.0001208459214502,9.0,0.0,0.0,0.0,0.0,0,223.0,26.0,0.4574350469872858,18090,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward8CityCouncil_tab1,,2,2,0,1,1,0,0,0,3,0,1,4,2,1,0,0,1,0,0,0,2,0,1,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 7,Lisa Goodman,Incumbent,4,1,9255,9090,9090,4751,0.5226623,1,4751,0.5226623,.7964796,0.5226623,4067,6264,7240,165.0,3.0,0.00032414910859,14.0,0.0,0.0,0.0,0.0,0,255.0,28.0,0.4451873586993121,20789,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward7CityCouncil_tab1,,2,2,0,1,0,1,0,0,3,0,1,4,2,2,0,0,0,1,0,0,3,0,1,4,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,Park and Recreation Board District 5,Steffanie Musich,Incumbent,3,1,20615,16238,16238,9466,0.5829536000000001,1,9466,0.5829536000000001,.8118611,0.5829536000000001,6290,9749,13183,4375.0,5.0,0.0002425418384671,11.0,0.0,0.0,0.0,0.0,0,308.0,19.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_PRBoardDistrict5_tab1,,2,1,0,1,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 6,Abdi Warsame,Incumbent,4,1,7397,7234,7234,3629,0.5016588000000001,1,3629,0.5016588000000001,.6794305000000001,0.5016588000000001,894,2287,4915,159.0,6.0,0.00081113965121,13.0,0.0,0.0,0.0,0.0,0,928.0,79.0,0.4703974562798092,15725,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward6CityCouncil_tab1,,3,1,0,1,1,0,3,0,0,0,4,4,1,1,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,Park and Recreation Board District 4,Jono Cowgill,Challenger,2,1,18167,13513,13513,6794,0.5027751,1,6794,0.5027751,.7090949000000001,0.5027751,6034,6166,9582,4652.0,4.0,0.0002201794462487,7.0,0.0,0.0,0.0,0.0,0,506.0,28.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_PRBoardDistrict4_tab1,,0,2,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 10,Lisa Bender,Incumbent,4,1,7911,7596,7596,4886,0.6432333,1,4886,0.6432333,.8300421,0.6432333,4001,5196,6305,315.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,168.0,14.0,0.3777576162735173,20942,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward10CityCouncil_tab1,,2,2,0,1,0,0,0,0,4,0,0,4,2,2,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,Park and Recreation Board District 3,AK Hassan,OpenSeat,3,3,16601,14630,13594,7094,0.4848941,1,7753,0.5703251,.7005468,0.5299385,4349,7175,10249,1956.0,20.0,0.0012047467020059,29.0,0.0,0.0,1036.0,0.0,1036,1172.0,123.0,,Unknown,Y,N,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_PRBoardDistrict3_tab1,,0,3,0,1,0,0,2,0,1,0,2,3,0,3,0,0,0,0,2,0,1,0,2,3,1,1,0,0,1,0,0,0.0,11,1,0,local,yes
Minneapolis,MN,2017,11/7/2017,City Council Ward 4,Phillipe M. Cunningham,Challenger,4,4,5349,5263,5035,2140,0.4066122,2,2605,0.5173784,.6937108000000001,0.4949648,2545,3681,3651,84.0,3.0,0.0005608524957936,7.0,0.0,0.0,228.0,0.0,228,319.0,20.0,0.3117859640941945,17156,Y,Y,3.0,Columns,Oval,ES&S: DS200s/DS850/AutoMARK,Link,Y,,Minneapolis_11072017_Ward4CityCouncil_tab1,,3,1,0,1,1,1,0,0,2,0,2,4,2,1,0,0,1,1,0,0,1,0,2,3,0,0,0,1,0,0,1,0.0,11,1,0,local,yes
